Image,Voltage,Strategy,Off_Coeff,Fac_Coeff,Power_Saving(%),Distortion(%)
Image_43,11.0,contrast,0.2,0.7,50.89,4.9506
Image_43,11.0,contrast,0.3,0.3,53.57,5.5516
Image_43,11.0,contrast,0.3,0.5,52.21,5.2486
Image_43,11.0,contrast,0.3,0.7,50.89,4.9506
Image_43,11.0,both,0.1,0.3,51.74,5.1148
Image_43,11.0,both,0.1,0.5,50.4,4.8129
Image_43,11.0,both,0.1,0.7,49.11,4.5238
Image_43,11.0,both,0.2,0.3,49.92,4.6773
Image_43,11.0,both,0.2,0.5,48.6,4.3911
Image_43,11.0,both,0.2,0.7,47.34,4.1171
Image_43,11.0,both,0.3,0.3,48.11,4.329
Image_43,11.0,both,0.3,0.5,46.82,4.0613
Image_43,11.0,both,0.3,0.7,45.6,3.8025
Image_44,15.0,none,0.0,0.0,0.0,0.0
Image_44,15.0,brightness,0.1,0.3,0.07,0.0434
Image_44,15.0,brightness,0.1,0.5,0.07,0.0434
Image_44,15.0,brightness,0.1,0.7,0.07,0.0434
Image_44,15.0,brightness,0.2,0.3,0.07,0.0434
Image_44,15.0,brightness,0.2,0.5,0.07,0.0434
Image_44,15.0,brightness,0.2,0.7,0.07,0.0434
Image_44,15.0,brightness,0.3,0.3,0.07,0.0434
Image_44,15.0,brightness,0.3,0.5,0.07,0.0434
Image_44,15.0,brightness,0.3,0.7,0.07,0.0434
Image_44,15.0,contrast,0.1,0.3,0.07,0.0434
Image_44,15.0,contrast,0.1,0.5,0.07,0.0434
Image_44,15.0,contrast,0.1,0.7,0.07,0.0434
Image_44,15.0,contrast,0.2,0.3,0.07,0.0434
Image_44,15.0,contrast,0.2,0.5,0.07,0.0434
Image_44,15.0,contrast,0.2,0.7,0.07,0.0434
Image_44,15.0,contrast,0.3,0.3,0.07,0.0434
Image_44,15.0,contrast,0.3,0.5,0.07,0.0434
Image_44,15.0,contrast,0.3,0.7,0.07,0.0434
Image_44,15.0,both,0.1,0.3,0.07,0.0434
Image_44,15.0,both,0.1,0.5,0.07,0.0434
Image_44,15.0,both,0.1,0.7,0.07,0.0434
Image_44,15.0,both,0.2,0.3,0.07,0.0434
Image_44,15.0,both,0.2,0.5,0.07,0.0434
Image_44,15.0,both,0.2,0.7,0.07,0.0434
Image_44,15.0,both,0.3,0.3,0.07,0.0434
Image_44,15.0,both,0.3,0.5,0.07,0.0434
Image_44,15.0,both,0.3,0.7,0.07,0.0434
Image_44,14.0,none,0.0,0.0,16.76,1.8082
Image_44,14.0,brightness,0.1,0.3,16.26,1.7157
Image_44,14.0,brightness,0.1,0.5,16.26,1.7157
Image_44,14.0,brightness,0.1,0.7,16.26,1.7157
Image_44,14.0,brightness,0.2,0.3,15.34,1.5424
Image_44,14.0,brightness,0.2,0.5,15.34,1.5424
Image_44,14.0,brightness,0.2,0.7,15.34,1.5424
Image_44,14.0,brightness,0.3,0.3,14.56,1.4142
Image_44,14.0,brightness,0.3,0.5,14.56,1.4142
Image_44,14.0,brightness,0.3,0.7,14.56,1.4142
Image_44,14.0,contrast,0.1,0.3,15.62,1.6026
Image_44,14.0,contrast,0.1,0.5,14.75,1.4451
Image_44,14.0,contrast,0.1,0.7,13.89,1.288
Image_44,14.0,contrast,0.2,0.3,15.62,1.6026
Image_44,14.0,contrast,0.2,0.5,14.75,1.4451
Image_44,14.0,contrast,0.2,0.7,13.89,1.288
Image_44,14.0,contrast,0.3,0.3,15.62,1.6026
Image_44,14.0,contrast,0.3,0.5,14.75,1.4451
Image_44,14.0,contrast,0.3,0.7,13.89,1.288
Image_44,14.0,both,0.1,0.3,14.88,1.4572
Image_44,14.0,both,0.1,0.5,13.96,1.2956
Image_44,14.0,both,0.1,0.7,13.09,1.1416
Image_44,14.0,both,0.2,0.3,14.07,1.3207
Image_44,14.0,both,0.2,0.5,13.19,1.1591
Image_44,14.0,both,0.2,0.7,12.31,1.0093
Image_44,14.0,both,0.3,0.3,13.23,1.1849
Image_44,14.0,both,0.3,0.5,12.38,1.0389
Image_44,14.0,both,0.3,0.7,11.52,0.8885
Image_44,13.0,none,0.0,0.0,32.08,3.6583
Image_44,13.0,brightness,0.1,0.3,30.95,3.4178
Image_44,13.0,brightness,0.1,0.5,30.95,3.4178
Image_44,13.0,brightness,0.1,0.7,30.95,3.4178
Image_44,13.0,brightness,0.2,0.3,29.77,3.1869
Image_44,13.0,brightness,0.2,0.5,29.77,3.1869
Image_44,13.0,brightness,0.2,0.7,29.77,3.1869
Image_44,13.0,brightness,0.3,0.3,28.42,2.9288
Image_44,13.0,brightness,0.3,0.5,28.42,2.9288
Image_44,13.0,brightness,0.3,0.7,28.42,2.9288
Image_44,13.0,contrast,0.1,0.3,30.14,3.2692
Image_44,13.0,contrast,0.1,0.5,28.76,2.9921
Image_44,13.0,contrast,0.1,0.7,27.42,2.725
Image_44,13.0,contrast,0.2,0.3,30.14,3.2692
Image_44,13.0,contrast,0.2,0.5,28.76,2.9921
Image_44,13.0,contrast,0.2,0.7,27.42,2.725
Image_44,13.0,contrast,0.3,0.3,30.14,3.2692
Image_44,13.0,contrast,0.3,0.5,28.76,2.9921
Image_44,13.0,contrast,0.3,0.7,27.42,2.725
Image_44,13.0,both,0.1,0.3,28.9,3.0062
Image_44,13.0,both,0.1,0.5,27.53,2.7381
Image_44,13.0,both,0.1,0.7,26.19,2.4761
Image_44,13.0,both,0.2,0.3,27.63,2.7628
Image_44,13.0,both,0.2,0.5,26.29,2.4962
Image_44,13.0,both,0.2,0.7,24.96,2.2418
Image_44,13.0,both,0.3,0.3,26.39,2.5381
Image_44,13.0,both,0.3,0.5,25.06,2.2853
Image_44,13.0,both,0.3,0.7,23.74,2.0323
Image_44,12.0,none,0.0,0.0,45.96,5.567
Image_44,12.0,brightness,0.1,0.3,44.62,5.2494
Image_44,12.0,brightness,0.1,0.5,44.62,5.2494
Image_44,12.0,brightness,0.1,0.7,44.62,5.2494
Image_44,12.0,brightness,0.2,0.3,43.16,4.9181
Image_44,12.0,brightness,0.2,0.5,43.16,4.9181
Image_44,12.0,brightness,0.2,0.7,43.16,4.9181
Image_44,12.0,brightness,0.3,0.3,41.72,4.6189
Image_44,12.0,brightness,0.3,0.5,41.72,4.6189
Image_44,12.0,brightness,0.3,0.7,41.72,4.6189
Image_44,12.0,contrast,0.1,0.3,43.68,5.0554
Image_44,12.0,contrast,0.1,0.5,42.12,4.7071
Image_44,12.0,contrast,0.1,0.7,40.62,4.376
Image_44,12.0,contrast,0.2,0.3,43.68,5.0554
Image_44,12.0,contrast,0.2,0.5,42.12,4.7071
Image_44,12.0,contrast,0.2,0.7,40.62,4.376
Image_44,12.0,contrast,0.3,0.3,43.68,5.0554
Image_44,12.0,contrast,0.3,0.5,42.12,4.7071
Image_44,12.0,contrast,0.3,0.7,40.62,4.376
Image_44,12.0,both,0.1,0.3,42.25,4.7278
Image_44,12.0,both,0.1,0.5,40.71,4.3883
Image_44,12.0,both,0.1,0.7,39.22,4.0562
Image_44,12.0,both,0.2,0.3,40.84,4.4116
Image_44,12.0,both,0.2,0.5,39.32,4.0774
Image_44,12.0,both,0.2,0.7,37.84,3.7589
Image_44,12.0,both,0.3,0.3,39.43,4.124
Image_44,12.0,both,0.3,0.5,37.93,3.7976
Image_44,12.0,both,0.3,0.7,36.47,3.4874
Image_44,11.0,none,0.0,0.0,58.39,7.5396
Image_44,11.0,brightness,0.1,0.3,57.1,7.2054
Image_44,11.0,brightness,0.1,0.5,57.1,7.2054
Image_44,11.0,brightness,0.1,0.7,57.1,7.2054
Image_44,11.0,brightness,0.2,0.3,55.66,6.8301
Image_44,11.0,brightness,0.2,0.5,55.66,6.8301
Image_44,11.0,brightness,0.2,0.7,55.66,6.8301
Image_44,11.0,brightness,0.3,0.3,54.27,6.4886
Image_44,11.0,brightness,0.3,0.5,54.27,6.4886
Image_44,11.0,brightness,0.3,0.7,54.27,6.4886
Image_44,11.0,contrast,0.1,0.3,56.16,6.9697
Image_44,11.0,contrast,0.1,0.5,54.68,6.6029
Image_44,11.0,contrast,0.1,0.7,53.24,6.245
Image_44,11.0,contrast,0.2,0.3,56.16,6.9697
Image_44,11.0,contrast,0.2,0.5,54.68,6.6029
Image_44,11.0,contrast,0.2,0.7,53.24,6.245
Image_44,11.0,contrast,0.3,0.3,56.16,6.9697
Image_44,11.0,contrast,0.3,0.5,54.68,6.6029
Image_44,11.0,contrast,0.3,0.7,53.24,6.245
Image_44,11.0,both,0.1,0.3,54.79,6.6211
Image_44,11.0,both,0.1,0.5,53.33,6.2595
Image_44,11.0,both,0.1,0.7,51.91,5.9072
Image_44,11.0,both,0.2,0.3,53.42,6.2716
Image_44,11.0,both,0.2,0.5,51.99,5.9183
Image_44,11.0,both,0.2,0.7,50.59,5.5748
Image_44,11.0,both,0.3,0.3,52.08,5.9524
Image_44,11.0,both,0.3,0.5,50.66,5.6082
Image_44,11.0,both,0.3,0.7,49.29,5.271
Image_45,15.0,none,0.0,0.0,0.0,0.0
Image_45,15.0,brightness,0.1,0.3,0.18,0.0742
Image_45,15.0,brightness,0.1,0.5,0.18,0.0742
Image_45,15.0,brightness,0.1,0.7,0.18,0.0742
Image_45,15.0,brightness,0.2,0.3,0.18,0.0742
Image_45,15.0,brightness,0.2,0.5,0.18,0.0742
Image_45,15.0,brightness,0.2,0.7,0.18,0.0742
Image_45,15.0,brightness,0.3,0.3,0.18,0.0742
Image_45,15.0,brightness,0.3,0.5,0.18,0.0742
Image_45,15.0,brightness,0.3,0.7,0.18,0.0742
Image_45,15.0,contrast,0.1,0.3,0.18,0.0742
Image_45,15.0,contrast,0.1,0.5,0.18,0.0742
Image_45,15.0,contrast,0.1,0.7,0.18,0.0742
Image_45,15.0,contrast,0.2,0.3,0.18,0.0742
Image_45,15.0,contrast,0.2,0.5,0.18,0.0742
Image_45,15.0,contrast,0.2,0.7,0.18,0.0742
Image_45,15.0,contrast,0.3,0.3,0.18,0.0742
Image_45,15.0,contrast,0.3,0.5,0.18,0.0742
Image_45,15.0,contrast,0.3,0.7,0.18,0.0742
Image_45,15.0,both,0.1,0.3,0.18,0.0742
Image_45,15.0,both,0.1,0.5,0.18,0.0742
Image_45,15.0,both,0.1,0.7,0.18,0.0742
Image_45,15.0,both,0.2,0.3,0.18,0.0742
Image_45,15.0,both,0.2,0.5,0.18,0.0742
Image_45,15.0,both,0.2,0.7,0.18,0.0742
Image_45,15.0,both,0.3,0.3,0.18,0.0742
Image_45,15.0,both,0.3,0.5,0.18,0.0742
Image_45,15.0,both,0.3,0.7,0.18,0.0742
Image_45,14.0,none,0.0,0.0,16.03,1.4406
Image_45,14.0,brightness,0.1,0.3,15.53,1.3339
Image_45,14.0,brightness,0.1,0.5,15.53,1.3339
Image_45,14.0,brightness,0.1,0.7,15.53,1.3339
Image_45,14.0,brightness,0.2,0.3,14.59,1.175
Image_45,14.0,brightness,0.2,0.5,14.59,1.175
Image_45,14.0,brightness,0.2,0.7,14.59,1.175
Image_45,14.0,brightness,0.3,0.3,13.58,1.0258
Image_45,14.0,brightness,0.3,0.5,13.58,1.0258
Image_45,14.0,brightness,0.3,0.7,13.58,1.0258
Image_45,14.0,contrast,0.1,0.3,15.11,1.2865
Image_45,14.0,contrast,0.1,0.5,14.29,1.1545
Image_45,14.0,contrast,0.1,0.7,13.48,1.0256
Image_45,14.0,contrast,0.2,0.3,15.11,1.2865
Image_45,14.0,contrast,0.2,0.5,14.29,1.1545
Image_45,14.0,contrast,0.2,0.7,13.48,1.0256
Image_45,14.0,contrast,0.3,0.3,15.11,1.2865
Image_45,14.0,contrast,0.3,0.5,14.29,1.1545
Image_45,14.0,contrast,0.3,0.7,13.48,1.0256
Image_45,14.0,both,0.1,0.3,14.23,1.1303
Image_45,14.0,both,0.1,0.5,13.4,1.0037
Image_45,14.0,both,0.1,0.7,12.57,0.8748
Image_45,14.0,both,0.2,0.3,13.34,0.9843
Image_45,14.0,both,0.2,0.5,12.5,0.8622
Image_45,14.0,both,0.2,0.7,11.68,0.7405
Image_45,14.0,both,0.3,0.3,12.44,0.8657
Image_45,14.0,both,0.3,0.5,11.61,0.7518
Image_45,14.0,both,0.3,0.7,10.79,0.6428
Image_45,13.0,none,0.0,0.0,30.72,2.9188
Image_45,13.0,brightness,0.1,0.3,29.58,2.6784
Image_45,13.0,brightness,0.1,0.5,29.58,2.6784
Image_45,13.0,brightness,0.1,0.7,29.58,2.6784
Image_45,13.0,brightness,0.2,0.3,28.21,2.4309
Image_45,13.0,brightness,0.2,0.5,28.21,2.4309
Image_45,13.0,brightness,0.2,0.7,28.21,2.4309
Image_45,13.0,brightness,0.3,0.3,26.67,2.1608
Image_45,13.0,brightness,0.3,0.5,26.67,2.1608
Image_45,13.0,brightness,0.3,0.7,26.67,2.1608
Image_45,13.0,contrast,0.1,0.3,29.02,2.6077
Image_45,13.0,contrast,0.1,0.5,27.7,2.3834
Image_45,13.0,contrast,0.1,0.7,26.41,2.1606
Image_45,13.0,contrast,0.2,0.3,29.02,2.6077
Image_45,13.0,contrast,0.2,0.5,27.7,2.3834
Image_45,13.0,contrast,0.2,0.7,26.41,2.1606
Image_45,13.0,contrast,0.3,0.3,29.02,2.6077
Image_45,13.0,contrast,0.3,0.5,27.7,2.3834
Image_45,13.0,contrast,0.3,0.7,26.41,2.1606
Image_45,13.0,both,0.1,0.3,27.59,2.3379
Image_45,13.0,both,0.1,0.5,26.29,2.1145
Image_45,13.0,both,0.1,0.7,25.02,1.8964
Image_45,13.0,both,0.2,0.3,26.18,2.0749
Image_45,13.0,both,0.2,0.5,24.88,1.8589
Image_45,13.0,both,0.2,0.7,23.63,1.6518
Image_45,13.0,both,0.3,0.3,24.76,1.8572
Image_45,13.0,both,0.3,0.5,23.49,1.6537
Image_45,13.0,both,0.3,0.7,22.27,1.4631
Image_45,12.0,none,0.0,0.0,44.07,4.4456
Image_45,12.0,brightness,0.1,0.3,42.58,4.1036
Image_45,12.0,brightness,0.1,0.5,42.58,4.1036
Image_45,12.0,brightness,0.1,0.7,42.58,4.1036
Image_45,12.0,brightness,0.2,0.3,40.97,3.7618
Image_45,12.0,brightness,0.2,0.5,40.97,3.7618
Image_45,12.0,brightness,0.2,0.7,40.97,3.7618
Image_45,12.0,brightness,0.3,0.3,39.36,3.4517
Image_45,12.0,brightness,0.3,0.5,39.36,3.4517
Image_45,12.0,brightness,0.3,0.7,39.36,3.4517
Image_45,12.0,contrast,0.1,0.3,42.02,4.0323
Image_45,12.0,contrast,0.1,0.5,40.51,3.7441
Image_45,12.0,contrast,0.1,0.7,39.12,3.4731
Image_45,12.0,contrast,0.2,0.3,42.02,4.0323
Image_45,12.0,contrast,0.2,0.5,40.51,3.7441
Image_45,12.0,contrast,0.2,0.7,39.12,3.4731
Image_45,12.0,contrast,0.3,0.3,42.02,4.0323
Image_45,12.0,contrast,0.3,0.5,40.51,3.7441
Image_45,12.0,contrast,0.3,0.7,39.12,3.4731
Image_45,12.0,both,0.1,0.3,40.39,3.6892
Image_45,12.0,both,0.1,0.5,38.93,3.4066
Image_45,12.0,both,0.1,0.7,37.59,3.1486
Image_45,12.0,both,0.2,0.3,38.78,3.3506
Image_45,12.0,both,0.2,0.5,37.37,3.0796
Image_45,12.0,both,0.2,0.7,36.11,2.8362
Image_45,12.0,both,0.3,0.3,37.19,3.0504
Image_45,12.0,both,0.3,0.5,35.85,2.8014
Image_45,12.0,both,0.3,0.7,34.68,2.5827
Image_45,11.0,none,0.0,0.0,56.09,6.0209
Image_45,11.0,brightness,0.1,0.3,54.69,5.6875
Image_45,11.0,brightness,0.1,0.5,54.69,5.6875
Image_45,11.0,brightness,0.1,0.7,54.69,5.6875
Image_45,11.0,brightness,0.2,0.3,53.08,5.299
Image_45,11.0,brightness,0.2,0.5,53.08,5.299
Image_45,11.0,brightness,0.2,0.7,53.08,5.299
Image_45,11.0,brightness,0.3,0.3,51.48,4.9245
Image_45,11.0,brightness,0.3,0.5,51.48,4.9245
Image_45,11.0,brightness,0.3,0.7,51.48,4.9245
Image_45,11.0,contrast,0.1,0.3,54.04,5.5634
Image_45,11.0,contrast,0.1,0.5,52.64,5.2576
Image_45,11.0,contrast,0.1,0.7,51.39,4.981
Image_45,11.0,contrast,0.2,0.3,54.04,5.5634
Image_45,11.0,contrast,0.2,0.5,52.64,5.2576
Image_45,11.0,contrast,0.2,0.7,51.39,4.981
Image_45,11.0,contrast,0.3,0.3,54.04,5.5634
Image_45,11.0,contrast,0.3,0.5,52.64,5.2576
Image_45,11.0,contrast,0.3,0.7,51.39,4.981
Image_45,11.0,both,0.1,0.3,52.48,5.1971
Image_45,11.0,both,0.1,0.5,51.15,4.9061
Image_45,11.0,both,0.1,0.7,50.0,4.6499
Image_45,11.0,both,0.2,0.3,50.95,4.8318
Image_45,11.0,both,0.2,0.5,49.72,4.5606
Image_45,11.0,both,0.2,0.7,48.68,4.3244
Image_45,11.0,both,0.3,0.3,49.48,4.4932
Image_45,11.0,both,0.3,0.5,48.36,4.2492
Image_45,11.0,both,0.3,0.7,47.4,4.0372
Image_46,15.0,none,0.0,0.0,0.0,0.0
Image_46,15.0,brightness,0.1,0.3,0.09,0.0544
Image_46,15.0,brightness,0.1,0.5,0.09,0.0544
Image_46,15.0,brightness,0.1,0.7,0.09,0.0544
Image_46,15.0,brightness,0.2,0.3,0.09,0.0544
Image_46,15.0,brightness,0.2,0.5,0.09,0.0544
Image_46,15.0,brightness,0.2,0.7,0.09,0.0544
Image_46,15.0,brightness,0.3,0.3,0.09,0.0544
Image_46,15.0,brightness,0.3,0.5,0.09,0.0544
Image_46,15.0,brightness,0.3,0.7,0.09,0.0544
Image_46,15.0,contrast,0.1,0.3,0.09,0.0544
Image_46,15.0,contrast,0.1,0.5,0.09,0.0544
Image_46,15.0,contrast,0.1,0.7,0.09,0.0544
Image_46,15.0,contrast,0.2,0.3,0.09,0.0544
Image_46,15.0,contrast,0.2,0.5,0.09,0.0544
Image_46,15.0,contrast,0.2,0.7,0.09,0.0544
Image_46,15.0,contrast,0.3,0.3,0.09,0.0544
Image_46,15.0,contrast,0.3,0.5,0.09,0.0544
Image_46,15.0,contrast,0.3,0.7,0.09,0.0544
Image_46,15.0,both,0.1,0.3,0.09,0.0544
Image_46,15.0,both,0.1,0.5,0.09,0.0544
Image_46,15.0,both,0.1,0.7,0.09,0.0544
Image_46,15.0,both,0.2,0.3,0.09,0.0544
Image_46,15.0,both,0.2,0.5,0.09,0.0544
Image_46,15.0,both,0.2,0.7,0.09,0.0544
Image_46,15.0,both,0.3,0.3,0.09,0.0544
Image_46,15.0,both,0.3,0.5,0.09,0.0544
Image_46,15.0,both,0.3,0.7,0.09,0.0544
Image_46,14.0,none,0.0,0.0,16.86,2.0553
Image_46,14.0,brightness,0.1,0.3,16.47,1.9689
Image_46,14.0,brightness,0.1,0.5,16.47,1.9689
Image_46,14.0,brightness,0.1,0.7,16.47,1.9689
Image_46,14.0,brightness,0.2,0.3,15.76,1.8135
Image_46,14.0,brightness,0.2,0.5,15.76,1.8135
Image_46,14.0,brightness,0.2,0.7,15.76,1.8135
Image_46,14.0,brightness,0.3,0.3,15.12,1.6877
Image_46,14.0,brightness,0.3,0.5,15.12,1.6877
Image_46,14.0,brightness,0.3,0.7,15.12,1.6877
Image_46,14.0,contrast,0.1,0.3,15.88,1.8451
Image_46,14.0,contrast,0.1,0.5,15.1,1.6827
Image_46,14.0,contrast,0.1,0.7,14.37,1.53
Image_46,14.0,contrast,0.2,0.3,15.88,1.8451
Image_46,14.0,contrast,0.2,0.5,15.1,1.6827
Image_46,14.0,contrast,0.2,0.7,14.37,1.53
Image_46,14.0,contrast,0.3,0.3,15.88,1.8451
Image_46,14.0,contrast,0.3,0.5,15.1,1.6827
Image_46,14.0,contrast,0.3,0.7,14.37,1.53
Image_46,14.0,both,0.1,0.3,15.24,1.7085
Image_46,14.0,both,0.1,0.5,14.49,1.5528
Image_46,14.0,both,0.1,0.7,13.78,1.4051
Image_46,14.0,both,0.2,0.3,14.63,1.5826
Image_46,14.0,both,0.2,0.5,13.89,1.4317
Image_46,14.0,both,0.2,0.7,13.2,1.2887
Image_46,14.0,both,0.3,0.3,14.03,1.4661
Image_46,14.0,both,0.3,0.5,13.31,1.3211
Image_46,14.0,both,0.3,0.7,12.63,1.1872
Image_46,13.0,none,0.0,0.0,32.27,4.1683
Image_46,13.0,brightness,0.1,0.3,31.39,3.9518
Image_46,13.0,brightness,0.1,0.5,31.39,3.9518
Image_46,13.0,brightness,0.1,0.7,31.39,3.9518
Image_46,13.0,brightness,0.2,0.3,30.46,3.7396
Image_46,13.0,brightness,0.2,0.5,30.46,3.7396
Image_46,13.0,brightness,0.2,0.7,30.46,3.7396
Image_46,13.0,brightness,0.3,0.3,29.43,3.5034
Image_46,13.0,brightness,0.3,0.5,29.43,3.5034
Image_46,13.0,brightness,0.3,0.7,29.43,3.5034
Image_46,13.0,contrast,0.1,0.3,30.57,3.7704
Image_46,13.0,contrast,0.1,0.5,29.46,3.5139
Image_46,13.0,contrast,0.1,0.7,28.47,3.2812
Image_46,13.0,contrast,0.2,0.3,30.57,3.7704
Image_46,13.0,contrast,0.2,0.5,29.46,3.5139
Image_46,13.0,contrast,0.2,0.7,28.47,3.2812
Image_46,13.0,contrast,0.3,0.3,30.57,3.7704
Image_46,13.0,contrast,0.3,0.5,29.46,3.5139
Image_46,13.0,contrast,0.3,0.7,28.47,3.2812
Image_46,13.0,both,0.1,0.3,29.64,3.5483
Image_46,13.0,both,0.1,0.5,28.59,3.3051
Image_46,13.0,both,0.1,0.7,27.64,3.0849
Image_46,13.0,both,0.2,0.3,28.72,3.336
Image_46,13.0,both,0.2,0.5,27.73,3.107
Image_46,13.0,both,0.2,0.7,26.84,2.9019
Image_46,13.0,both,0.3,0.3,27.84,3.1448
Image_46,13.0,both,0.3,0.5,26.91,2.9321
Image_46,13.0,both,0.3,0.7,26.07,2.7414
Image_46,12.0,none,0.0,0.0,46.22,6.3484
Image_46,12.0,brightness,0.1,0.3,45.16,6.0585
Image_46,12.0,brightness,0.1,0.5,45.16,6.0585
Image_46,12.0,brightness,0.1,0.7,45.16,6.0585
Image_46,12.0,brightness,0.2,0.3,44.04,5.7644
Image_46,12.0,brightness,0.2,0.5,44.04,5.7644
Image_46,12.0,brightness,0.2,0.7,44.04,5.7644
Image_46,12.0,brightness,0.3,0.3,42.98,5.4962
Image_46,12.0,brightness,0.3,0.5,42.98,5.4962
Image_46,12.0,brightness,0.3,0.7,42.98,5.4962
Image_46,12.0,contrast,0.1,0.3,44.28,5.8383
Image_46,12.0,contrast,0.1,0.5,43.12,5.5341
Image_46,12.0,contrast,0.1,0.7,42.14,5.2757
Image_46,12.0,contrast,0.2,0.3,44.28,5.8383
Image_46,12.0,contrast,0.2,0.5,43.12,5.5341
Image_46,12.0,contrast,0.2,0.7,42.14,5.2757
Image_46,12.0,contrast,0.3,0.3,44.28,5.8383
Image_46,12.0,contrast,0.3,0.5,43.12,5.5341
Image_46,12.0,contrast,0.3,0.7,42.14,5.2757
Image_46,12.0,both,0.1,0.3,43.25,5.5666
Image_46,12.0,both,0.1,0.5,42.2,5.2874
Image_46,12.0,both,0.1,0.7,41.29,5.0503
Image_46,12.0,both,0.2,0.3,42.29,5.3103
Image_46,12.0,both,0.2,0.5,41.32,5.0548
Image_46,12.0,both,0.2,0.7,40.49,4.8372
Image_46,12.0,both,0.3,0.3,41.37,5.0798
Image_46,12.0,both,0.3,0.5,40.48,4.849
Image_46,12.0,both,0.3,0.7,39.72,4.6517
Image_46,11.0,none,0.0,0.0,58.72,8.613
Image_46,11.0,brightness,0.1,0.3,57.71,8.3107
Image_46,11.0,brightness,0.1,0.5,57.71,8.3107
Image_46,11.0,brightness,0.1,0.7,57.71,8.3107
Image_46,11.0,brightness,0.2,0.3,56.63,7.9868
Image_46,11.0,brightness,0.2,0.5,56.63,7.9868
Image_46,11.0,brightness,0.2,0.7,56.63,7.9868
Image_46,11.0,brightness,0.3,0.3,55.62,7.6898
Image_46,11.0,brightness,0.3,0.5,55.62,7.6898
Image_46,11.0,brightness,0.3,0.7,55.62,7.6898
Image_46,11.0,contrast,0.1,0.3,56.86,8.0615
Image_46,11.0,contrast,0.1,0.5,55.85,7.7613
Image_46,11.0,contrast,0.1,0.7,55.03,7.514
Image_46,11.0,contrast,0.2,0.3,56.86,8.0615
Image_46,11.0,contrast,0.2,0.5,55.85,7.7613
Image_46,11.0,contrast,0.2,0.7,55.03,7.514
Image_46,11.0,contrast,0.3,0.3,56.86,8.0615
Image_46,11.0,contrast,0.3,0.5,55.85,7.7613
Image_46,11.0,contrast,0.3,0.7,55.03,7.514
Image_46,11.0,both,0.1,0.3,55.92,7.7812
Image_46,11.0,both,0.1,0.5,55.03,7.5134
Image_46,11.0,both,0.1,0.7,54.28,7.2911
Image_46,11.0,both,0.2,0.3,55.05,7.5192
Image_46,11.0,both,0.2,0.5,54.25,7.2799
Image_46,11.0,both,0.2,0.7,53.57,7.0795
Image_46,11.0,both,0.3,0.3,54.24,7.2818
Image_46,11.0,both,0.3,0.5,53.52,7.0702
Image_46,11.0,both,0.3,0.7,52.9,6.8902
Image_47,15.0,none,0.0,0.0,0.0,0.0
Image_47,15.0,brightness,0.1,0.3,0.14,0.0658
Image_47,15.0,brightness,0.1,0.5,0.14,0.0658
Image_47,15.0,brightness,0.1,0.7,0.14,0.0658
Image_47,15.0,brightness,0.2,0.3,0.14,0.0658
Image_47,15.0,brightness,0.2,0.5,0.14,0.0658
Image_47,15.0,brightness,0.2,0.7,0.14,0.0658
Image_47,15.0,brightness,0.3,0.3,0.14,0.0658
Image_47,15.0,brightness,0.3,0.5,0.14,0.0658
Image_47,15.0,brightness,0.3,0.7,0.14,0.0658
Image_47,15.0,contrast,0.1,0.3,0.14,0.0658
Image_47,15.0,contrast,0.1,0.5,0.14,0.0658
Image_47,15.0,contrast,0.1,0.7,0.14,0.0658
Image_47,15.0,contrast,0.2,0.3,0.14,0.0658
Image_47,15.0,contrast,0.2,0.5,0.14,0.0658
Image_47,15.0,contrast,0.2,0.7,0.14,0.0658
Image_47,15.0,contrast,0.3,0.3,0.14,0.0658
Image_47,15.0,contrast,0.3,0.5,0.14,0.0658
Image_47,15.0,contrast,0.3,0.7,0.14,0.0658
Image_47,15.0,both,0.1,0.3,0.14,0.0658
Image_47,15.0,both,0.1,0.5,0.14,0.0658
Image_47,15.0,both,0.1,0.7,0.14,0.0658
Image_47,15.0,both,0.2,0.3,0.14,0.0658
Image_47,15.0,both,0.2,0.5,0.14,0.0658
Image_47,15.0,both,0.2,0.7,0.14,0.0658
Image_47,15.0,both,0.3,0.3,0.14,0.0658
Image_47,15.0,both,0.3,0.5,0.14,0.0658
Image_47,15.0,both,0.3,0.7,0.14,0.0658
Image_47,14.0,none,0.0,0.0,16.38,1.693
Image_47,14.0,brightness,0.1,0.3,15.87,1.586
Image_47,14.0,brightness,0.1,0.5,15.87,1.586
Image_47,14.0,brightness,0.1,0.7,15.87,1.586
Image_47,14.0,brightness,0.2,0.3,14.95,1.3986
Image_47,14.0,brightness,0.2,0.5,14.95,1.3986
Image_47,14.0,brightness,0.2,0.7,14.95,1.3986
Image_47,14.0,brightness,0.3,0.3,14.11,1.2593
Image_47,14.0,brightness,0.3,0.5,14.11,1.2593
Image_47,14.0,brightness,0.3,0.7,14.11,1.2593
Image_47,14.0,contrast,0.1,0.3,15.45,1.5139
Image_47,14.0,contrast,0.1,0.5,14.66,1.375
Image_47,14.0,contrast,0.1,0.7,13.91,1.2376
Image_47,14.0,contrast,0.2,0.3,15.45,1.5139
Image_47,14.0,contrast,0.2,0.5,14.66,1.375
Image_47,14.0,contrast,0.2,0.7,13.91,1.2376
