active_time	inactive_time	time_no_dpm	time_dpm	time_run	time_idle	time_sleep	time_waiting	time_transitions	transitions	energy_transitions	energy_no_dpm	energy_dpm	timeout
2.924000	1079.652000	1082.576000		4.809100	1077.759800	0.000000	1.885100	0.007200	18	0.000180	29.879098	0.747234	185
2.924000	1079.652000	1082.576000		4.818100	1077.750800	0.000000	1.894100	0.007200	18	0.000180	29.879098	0.747478	186
2.924000	1079.652000	1082.576000		4.827100	1077.741800	0.000000	1.903100	0.007200	18	0.000180	29.879098	0.747721	187
2.924000	1079.652000	1082.576000		4.836100	1077.732800	0.000000	1.912100	0.007200	18	0.000180	29.879098	0.747964	188
2.924000	1079.652000	1082.576000		4.845100	1077.723800	0.000000	1.921100	0.007200	18	0.000180	29.879098	0.748207	189
2.924000	1079.652000	1082.576000		4.854100	1077.714800	0.000000	1.930100	0.007200	18	0.000180	29.879098	0.748451	190
2.924000	1079.652000	1082.576000		4.863100	1077.705800	0.000000	1.939100	0.007200	18	0.000180	29.879098	0.748694	191
2.924000	1079.652000	1082.576000		4.872100	1077.696800	0.000000	1.948100	0.007200	18	0.000180	29.879098	0.748937	192
2.924000	1079.652000	1082.576000		4.881100	1077.687800	0.000000	1.957100	0.007200	18	0.000180	29.879098	0.749180	193
2.924000	1079.652000	1082.576000		4.890100	1077.678800	0.000000	1.966100	0.007200	18	0.000180	29.879098	0.749424	194
2.924000	1079.652000	1082.576000		4.899100	1077.669800	0.000000	1.975100	0.007200	18	0.000180	29.879098	0.749667	195
2.924000	1079.652000	1082.576000		4.908100	1077.660800	0.000000	1.984100	0.007200	18	0.000180	29.879098	0.749910	196
2.924000	1079.652000	1082.576000		4.917100	1077.651800	0.000000	1.993100	0.007200	18	0.000180	29.879098	0.750153	197
2.924000	1079.652000	1082.576000		4.926100	1077.642800	0.000000	2.002100	0.007200	18	0.000180	29.879098	0.750397	198
2.924000	1079.652000	1082.576000		4.935100	1077.633800	0.000000	2.011100	0.007200	18	0.000180	29.879098	0.750640	199
