Image,Voltage,Strategy,b_offset,b_factor,Raw_oc,Raw_fc,Power_Saving(%),Distortion(%)
Image_27,13.5,both,0.01,1.05,0.1,0.5,19.3,1.39
Image_27,13.5,both,0.01,1.07,0.1,0.7,18.19,1.21
Image_27,13.5,both,0.02,1.03,0.2,0.3,18.96,1.32
Image_27,13.5,both,0.02,1.05,0.2,0.5,17.82,1.17
Image_27,13.5,both,0.02,1.07,0.2,0.7,16.71,1.01
Image_27,13.5,both,0.03,1.03,0.3,0.3,17.47,1.18
Image_27,13.5,both,0.03,1.05,0.3,0.5,16.36,1.02
Image_27,13.5,both,0.03,1.07,0.3,0.7,15.22,0.89
Image_27,13.0,brightness,0.0133,1.0,0.1,0.0,28.88,2.44
Image_27,13.0,brightness,0.0267,1.0,0.2,0.0,27.21,2.15
Image_27,13.0,brightness,0.04,1.0,0.3,0.0,25.34,1.9
Image_27,13.0,contrast,0.0,1.04,0.0,0.3,28.68,2.42
Image_27,13.0,contrast,0.0,1.0667,0.0,0.5,27.31,2.21
Image_27,13.0,contrast,0.0,1.0933,0.0,0.7,26.02,1.99
Image_27,13.0,both,0.0133,1.04,0.1,0.3,26.91,2.12
Image_27,13.0,both,0.0133,1.0667,0.1,0.5,25.59,1.91
Image_27,13.0,both,0.0133,1.0933,0.1,0.7,24.25,1.69
Image_27,13.0,both,0.0267,1.04,0.2,0.3,25.17,1.82
Image_27,13.0,both,0.0267,1.0667,0.2,0.5,23.82,1.62
Image_27,13.0,both,0.0267,1.0933,0.2,0.7,22.51,1.42
Image_27,13.0,both,0.04,1.04,0.3,0.3,23.4,1.63
Image_27,13.0,both,0.04,1.0667,0.3,0.5,22.08,1.44
Image_27,13.0,both,0.04,1.0933,0.3,0.7,20.75,1.27
Image_27,12.5,brightness,0.0167,1.0,0.1,0.0,35.45,3.1
Image_27,12.5,brightness,0.0333,1.0,0.2,0.0,33.54,2.74
Image_27,12.5,brightness,0.05,1.0,0.3,0.0,31.66,2.46
Image_27,12.5,contrast,0.0,1.05,0.0,0.3,35.19,3.06
Image_27,12.5,contrast,0.0,1.0833,0.0,0.5,33.75,2.82
Image_27,12.5,contrast,0.0,1.1167,0.0,0.7,32.27,2.57
Image_27,12.5,both,0.0167,1.05,0.1,0.3,33.27,2.72
Image_27,12.5,both,0.0167,1.0833,0.1,0.5,31.82,2.47
Image_27,12.5,both,0.0167,1.1167,0.1,0.7,30.35,2.22
Image_27,12.5,both,0.0333,1.05,0.2,0.3,31.34,2.37
Image_27,12.5,both,0.0333,1.0833,0.2,0.5,29.88,2.12
Image_27,12.5,both,0.0333,1.1167,0.2,0.7,28.43,1.9
Image_27,12.5,both,0.05,1.05,0.3,0.3,29.42,2.12
Image_27,12.5,both,0.05,1.0833,0.3,0.5,27.96,1.9
Image_27,12.5,both,0.05,1.1167,0.3,0.7,26.5,1.69
Image_27,12.0,brightness,0.02,1.0,0.1,0.0,41.73,3.75
Image_27,12.0,brightness,0.04,1.0,0.2,0.0,39.72,3.36
Image_27,12.0,brightness,0.06,1.0,0.3,0.0,37.73,3.03
Image_27,12.0,contrast,0.0,1.06,0.0,0.3,41.49,3.73
Image_27,12.0,contrast,0.0,1.1,0.0,0.5,39.96,3.46
Image_27,12.0,contrast,0.0,1.14,0.0,0.7,38.46,3.19
Image_27,12.0,both,0.02,1.06,0.1,0.3,39.49,3.35
Image_27,12.0,both,0.02,1.1,0.1,0.5,37.95,3.07
Image_27,12.0,both,0.02,1.14,0.1,0.7,36.45,2.8
Image_27,12.0,both,0.04,1.06,0.2,0.3,37.48,2.96
Image_27,12.0,both,0.04,1.1,0.2,0.5,35.95,2.69
Image_27,12.0,both,0.04,1.14,0.2,0.7,34.45,2.42
Image_27,12.0,both,0.06,1.06,0.3,0.3,35.48,2.65
Image_27,12.0,both,0.06,1.1,0.3,0.5,33.94,2.41
Image_27,12.0,both,0.06,1.14,0.3,0.7,32.44,2.18
Image_27,11.5,brightness,0.0233,1.0,0.1,0.0,47.91,4.47
Image_27,11.5,brightness,0.0467,1.0,0.2,0.0,45.9,4.07
Image_27,11.5,brightness,0.07,1.0,0.3,0.0,43.87,3.67
Image_27,11.5,contrast,0.0,1.07,0.0,0.3,47.57,4.42
Image_27,11.5,contrast,0.0,1.1167,0.0,0.5,46.04,4.13
Image_27,11.5,contrast,0.0,1.1633,0.0,0.7,44.52,3.84
Image_27,11.5,both,0.0233,1.07,0.1,0.3,45.56,4.02
Image_27,11.5,both,0.0233,1.1167,0.1,0.5,44.03,3.73
Image_27,11.5,both,0.0233,1.1633,0.1,0.7,42.51,3.44
Image_27,11.5,both,0.0467,1.07,0.2,0.3,43.54,3.61
Image_27,11.5,both,0.0467,1.1167,0.2,0.5,42.02,3.32
Image_27,11.5,both,0.0467,1.1633,0.2,0.7,40.5,3.04
Image_27,11.5,both,0.07,1.07,0.3,0.3,41.52,3.25
Image_27,11.5,both,0.07,1.1167,0.3,0.5,40.0,2.98
Image_27,11.5,both,0.07,1.1633,0.3,0.7,38.5,2.72
Image_27,11.0,brightness,0.0267,1.0,0.1,0.0,53.71,5.19
Image_27,11.0,brightness,0.0533,1.0,0.2,0.0,51.74,4.76
Image_27,11.0,brightness,0.08,1.0,0.3,0.0,49.76,4.33
Image_27,11.0,contrast,0.0,1.08,0.0,0.3,53.4,5.14
Image_27,11.0,contrast,0.0,1.1333,0.0,0.5,51.92,4.83
Image_27,11.0,contrast,0.0,1.1867,0.0,0.7,50.45,4.54
Image_27,11.0,both,0.0267,1.08,0.1,0.3,51.45,4.73
Image_27,11.0,both,0.0267,1.1333,0.1,0.5,49.98,4.43
Image_27,11.0,both,0.0267,1.1867,0.1,0.7,48.51,4.13
Image_27,11.0,both,0.0533,1.08,0.2,0.3,49.5,4.31
Image_27,11.0,both,0.0533,1.1333,0.2,0.5,48.02,4.01
Image_27,11.0,both,0.0533,1.1867,0.2,0.7,46.58,3.72
Image_27,11.0,both,0.08,1.08,0.3,0.3,47.55,3.9
Image_27,11.0,both,0.08,1.1333,0.3,0.5,46.09,3.62
Image_27,11.0,both,0.08,1.1867,0.3,0.7,44.66,3.36
Image_27,10.5,brightness,0.03,1.0,0.1,0.0,59.26,5.93
Image_27,10.5,brightness,0.06,1.0,0.2,0.0,57.39,5.51
Image_27,10.5,brightness,0.09,1.0,0.3,0.0,55.63,5.11
Image_27,10.5,contrast,0.0,1.09,0.0,0.3,58.99,5.88
Image_27,10.5,contrast,0.0,1.15,0.0,0.5,57.6,5.58
Image_27,10.5,contrast,0.0,1.21,0.0,0.7,56.23,5.29
Image_27,10.5,both,0.03,1.09,0.1,0.3,57.16,5.48
Image_27,10.5,both,0.03,1.15,0.1,0.5,55.78,5.18
Image_27,10.5,both,0.03,1.21,0.1,0.7,54.41,4.89
Image_27,10.5,both,0.06,1.09,0.2,0.3,55.33,5.07
Image_27,10.5,both,0.06,1.15,0.2,0.5,53.96,4.77
Image_27,10.5,both,0.06,1.21,0.2,0.7,52.62,4.49
Image_27,10.5,both,0.09,1.09,0.3,0.3,53.51,4.66
Image_27,10.5,both,0.09,1.15,0.3,0.5,52.16,4.37
Image_27,10.5,both,0.09,1.21,0.3,0.7,50.84,4.09
Image_27,10.0,brightness,0.0333,1.0,0.1,0.0,64.52,6.7
Image_27,10.0,brightness,0.0667,1.0,0.2,0.0,62.85,6.31
Image_27,10.0,brightness,0.1,1.0,0.3,0.0,61.23,5.92
Image_27,10.0,contrast,0.0,1.1,0.0,0.3,64.29,6.64
Image_27,10.0,contrast,0.0,1.1667,0.0,0.5,63.03,6.35
Image_27,10.0,contrast,0.0,1.2333,0.0,0.7,61.81,6.07
Image_27,10.0,both,0.0333,1.1,0.1,0.3,62.65,6.27
Image_27,10.0,both,0.0333,1.1667,0.1,0.5,61.4,5.98
Image_27,10.0,both,0.0333,1.2333,0.1,0.7,60.19,5.7
Image_27,10.0,both,0.0667,1.1,0.2,0.3,60.99,5.88
Image_27,10.0,both,0.0667,1.1667,0.2,0.5,59.77,5.6
Image_27,10.0,both,0.0667,1.2333,0.2,0.7,58.58,5.32
Image_27,10.0,both,0.1,1.1,0.3,0.3,59.36,5.49
Image_27,10.0,both,0.1,1.1667,0.3,0.5,58.15,5.21
Image_27,10.0,both,0.1,1.2333,0.3,0.7,57.0,4.94
Image_27,9.5,brightness,0.0367,1.0,0.1,0.0,69.52,7.49
Image_27,9.5,brightness,0.0733,1.0,0.2,0.0,68.12,7.15
Image_27,9.5,brightness,0.11,1.0,0.3,0.0,66.65,6.79
Image_27,9.5,contrast,0.0,1.11,0.0,0.3,69.33,7.43
Image_27,9.5,contrast,0.0,1.1833,0.0,0.5,68.26,7.17
Image_27,9.5,contrast,0.0,1.2567,0.0,0.7,67.2,6.91
Image_27,9.5,both,0.0367,1.11,0.1,0.3,67.91,7.09
Image_27,9.5,both,0.0367,1.1833,0.1,0.5,66.84,6.83
Image_27,9.5,both,0.0367,1.2567,0.1,0.7,65.8,6.58
Image_27,9.5,both,0.0733,1.11,0.2,0.3,66.49,6.75
Image_27,9.5,both,0.0733,1.1833,0.2,0.5,65.44,6.49
Image_27,9.5,both,0.0733,1.2567,0.2,0.7,64.43,6.24
Image_27,9.5,both,0.11,1.11,0.3,0.3,65.08,6.4
Image_27,9.5,both,0.11,1.1833,0.3,0.5,64.05,6.14
Image_27,9.5,both,0.11,1.2567,0.3,0.7,63.08,5.9
Image_27,9.0,brightness,0.04,1.0,0.1,0.0,74.23,8.31
Image_27,9.0,brightness,0.08,1.0,0.2,0.0,73.08,8.02
Image_27,9.0,brightness,0.12,1.0,0.3,0.0,71.93,7.72
Image_27,9.0,contrast,0.0,1.12,0.0,0.3,74.08,8.25
Image_27,9.0,contrast,0.0,1.2,0.0,0.5,73.21,8.02
Image_27,9.0,contrast,0.0,1.28,0.0,0.7,72.35,7.79
Image_27,9.0,both,0.04,1.12,0.1,0.3,72.93,7.96
Image_27,9.0,both,0.04,1.2,0.1,0.5,72.06,7.73
Image_27,9.0,both,0.04,1.28,0.1,0.7,71.22,7.51
Image_27,9.0,both,0.08,1.12,0.2,0.3,71.77,7.67
Image_27,9.0,both,0.08,1.2,0.2,0.5,70.92,7.45
Image_27,9.0,both,0.08,1.28,0.2,0.7,70.11,7.23
Image_27,9.0,both,0.12,1.12,0.3,0.3,70.63,7.38
Image_27,9.0,both,0.12,1.2,0.3,0.5,69.8,7.15
Image_27,9.0,both,0.12,1.28,0.3,0.7,69.03,6.95
Image_28,14.5,brightness,0.0033,1.0,0.1,0.0,8.63,0.94
Image_28,14.5,brightness,0.0067,1.0,0.2,0.0,8.12,0.84
Image_28,14.5,brightness,0.01,1.0,0.3,0.0,7.63,0.78
Image_28,14.5,contrast,0.0,1.01,0.0,0.3,8.12,0.85
Image_28,14.5,contrast,0.0,1.0167,0.0,0.5,7.68,0.77
Image_28,14.5,contrast,0.0,1.0233,0.0,0.7,7.2,0.69
Image_28,14.5,both,0.0033,1.01,0.1,0.3,7.73,0.78
Image_28,14.5,both,0.0033,1.0167,0.1,0.5,7.28,0.7
Image_28,14.5,both,0.0033,1.0233,0.1,0.7,6.81,0.62
Image_28,14.5,both,0.0067,1.01,0.2,0.3,7.35,0.7
Image_28,14.5,both,0.0067,1.0167,0.2,0.5,6.87,0.63
Image_28,14.5,both,0.0067,1.0233,0.2,0.7,6.43,0.57
Image_28,14.5,both,0.01,1.01,0.3,0.3,6.95,0.66
Image_28,14.5,both,0.01,1.0167,0.3,0.5,6.47,0.58
Image_28,14.5,both,0.01,1.0233,0.3,0.7,6.04,0.51
Image_28,14.0,brightness,0.0067,1.0,0.1,0.0,16.43,1.79
Image_28,14.0,brightness,0.0133,1.0,0.2,0.0,15.58,1.63
Image_28,14.0,brightness,0.02,1.0,0.3,0.0,14.86,1.53
Image_28,14.0,contrast,0.0,1.02,0.0,0.3,15.81,1.68
Image_28,14.0,contrast,0.0,1.0333,0.0,0.5,15.01,1.53
Image_28,14.0,contrast,0.0,1.0467,0.0,0.7,14.24,1.38
Image_28,14.0,both,0.0067,1.02,0.1,0.3,15.1,1.54
Image_28,14.0,both,0.0067,1.0333,0.1,0.5,14.31,1.39
Image_28,14.0,both,0.0067,1.0467,0.1,0.7,13.54,1.25
Image_28,14.0,both,0.0133,1.02,0.2,0.3,14.41,1.42
Image_28,14.0,both,0.0133,1.0333,0.2,0.5,13.62,1.28
Image_28,14.0,both,0.0133,1.0467,0.2,0.7,12.86,1.14
Image_28,14.0,both,0.02,1.02,0.3,0.3,13.7,1.32
Image_28,14.0,both,0.02,1.0333,0.3,0.5,12.93,1.19
Image_28,14.0,both,0.02,1.0467,0.3,0.7,12.18,1.06
Image_28,13.5,brightness,0.01,1.0,0.1,0.0,23.99,2.68
Image_28,13.5,brightness,0.02,1.0,0.2,0.0,22.97,2.48
Image_28,13.5,brightness,0.03,1.0,0.3,0.0,22.07,2.35
Image_28,13.5,contrast,0.0,1.03,0.0,0.3,23.29,2.55
Image_28,13.5,contrast,0.0,1.05,0.0,0.5,22.25,2.34
Image_28,13.5,contrast,0.0,1.07,0.0,0.7,21.23,2.14
Image_28,13.5,both,0.01,1.03,0.1,0.3,22.35,2.35
Image_28,13.5,both,0.01,1.05,0.1,0.5,21.32,2.16
Image_28,13.5,both,0.01,1.07,0.1,0.7,20.34,1.97
Image_28,13.5,both,0.02,1.03,0.2,0.3,21.42,2.18
Image_28,13.5,both,0.02,1.05,0.2,0.5,20.42,1.99
Image_28,13.5,both,0.02,1.07,0.2,0.7,19.45,1.82
Image_28,13.5,both,0.03,1.03,0.3,0.3,20.5,2.06
Image_28,13.5,both,0.03,1.05,0.3,0.5,19.52,1.88
Image_28,13.5,both,0.03,1.07,0.3,0.7,18.58,1.71
Image_28,13.0,brightness,0.0133,1.0,0.1,0.0,31.29,3.59
Image_28,13.0,brightness,0.0267,1.0,0.2,0.0,30.24,3.37
Image_28,13.0,brightness,0.04,1.0,0.3,0.0,29.03,3.17
Image_28,13.0,contrast,0.0,1.04,0.0,0.3,30.52,3.44
Image_28,13.0,contrast,0.0,1.0667,0.0,0.5,29.31,3.19
Image_28,13.0,contrast,0.0,1.0933,0.0,0.7,28.17,2.95
Image_28,13.0,both,0.0133,1.04,0.1,0.3,29.42,3.2
Image_28,13.0,both,0.0133,1.0667,0.1,0.5,28.25,2.96
Image_28,13.0,both,0.0133,1.0933,0.1,0.7,27.14,2.73
Image_28,13.0,both,0.0267,1.04,0.2,0.3,28.35,2.99
Image_28,13.0,both,0.0267,1.0667,0.2,0.5,27.21,2.76
Image_28,13.0,both,0.0267,1.0933,0.2,0.7,26.12,2.55
Image_28,13.0,both,0.04,1.04,0.3,0.3,27.29,2.83
Image_28,13.0,both,0.04,1.0667,0.3,0.5,26.18,2.62
Image_28,13.0,both,0.04,1.0933,0.3,0.7,25.13,2.42
Image_28,12.5,brightness,0.0167,1.0,0.1,0.0,38.31,4.53
Image_28,12.5,brightness,0.0333,1.0,0.2,0.0,37.1,4.25
Image_28,12.5,brightness,0.05,1.0,0.3,0.0,35.93,4.06
Image_28,12.5,contrast,0.0,1.05,0.0,0.3,37.51,4.36
Image_28,12.5,contrast,0.0,1.0833,0.0,0.5,36.21,4.08
Image_28,12.5,contrast,0.0,1.1167,0.0,0.7,35.0,3.81
Image_28,12.5,both,0.0167,1.05,0.1,0.3,36.31,4.09
Image_28,12.5,both,0.0167,1.0833,0.1,0.5,35.07,3.82
Image_28,12.5,both,0.0167,1.1167,0.1,0.7,33.89,3.56
Image_28,12.5,both,0.0333,1.05,0.2,0.3,35.15,3.84
Image_28,12.5,both,0.0333,1.0833,0.2,0.5,33.95,3.58
